source_id,date,category,title,author,text
,"February 21, 2020, 5:32 PM",nCov,Malaysia probes dozens over virus misinformation,By Agence France-Presse,"By Agence France-Presse Malaysia is investigating 27 people for allegedly spreading misinformation about the deadly new coronavirus, officials said Friday, as governments across Asia crackdown on false claims about the epidemic. The virus has so far killed more than 2,200 people and infected over 75,000, mostly in China, and spread to dozens of countries and territories including Malaysia, which has 22 confirmed cases.  In this picture taken on February 14, 2020, security officers (L) wearing protective face masks check travelers and airport staff at the Kuala Lumpur International Airport in Kuala Lumpur. (Photo by NICOLAS ASFOURI / AFP / MANILA BULLETIN) It has triggered an explosion of false information online, from vastly inflated death tolls to vaccine conspiracies and misleading bat soup videos. Several Asian countries have made arrests over the spread of falsehoods, and Singapore this week ordered Facebook to block an anti-government page in the city-state that it says was peddling misinformation about the pathogen. Of the 27 people under investigation in Malaysia, four have already been charged in court and another four were expected to be charged Friday, officials from the communications ministry and prime minister’s department told AFP. No details were provided about the misinformation they are accused of spreading. Officials warned a broader crackdown was planned. “If you are found to be involved in any act (of) spreading lies… we will go after you and we don’t care who you are,” Mohamed Hanipa Maidin, deputy minister in the prime minister’s department, told reporters. Earlier this month, a Malaysian journalist was charged for making statements that could cause public alarm over social media posts related to the virus, including one in which she raised concerns about the arrival of Chinese tourists on a cruise ship. Officials have warned that false information about the virus could be “inflammatory” in Muslim-majority, multi-ethnic Malaysia, where race and religion are considered sensitive topics. Some observers have raised concerns that overzealous crackdowns could curb civil liberties. “There is a thin line between the government taking proactive steps against (misinformation) and the government infringing on rights to free speech,” Asrul Hadi Abdullah Sani, a political analyst from BowerGroupAsia consultancy, told AFP.   Tags: ncov"
,"February 21, 2020, 5:30 PM",nCov,"New virus outbreaks in China, abroad rekindle concerns",By Agence France-Presse,"By Agence France-Presse An eruption of new virus cases in South Korea, Iran, and Chinese hospitals and prisons rekindled concerns Friday about the spread of a deadly disease that has killed more than 2,200 people. The World Health Organization warned nations they could face a serious problem if they fail to “hit hard now” against the new coronavirus, which has infected more than 75,000 in China and over 1,100 abroad.  Restaurant workers wear protective clothing as they prepare food to sell on the street outside their restaurant in Beijing (AFP / Greg Baker / MANILA BULLETIN) China has pointed to official numbers showing a drop in new cases this week as evidence that its drastic containment measures are working, but fresh cases emerged at two Beijing hospitals and more than 500 others were reported in prisons across the country. Chinese authorities have placed tens of millions of people under quarantine in hard-hit central Hubei province and restricted movements in other cities far from the epicentre. Countries have banned travelers from China and airlines have suspended flights to and from the country. But clusters and outbreaks continue to emerge, and 11 people have now died outside mainland China. Chinese officials said a potential vaccine could be submitted for clinical trials around late April. South Korean sect  South Korea on Friday confirmed 52 more cases, taking the country’s overall figure to 156, as the number of infections linked to a religious sect spiked, making it the worst-infected country outside China. More than 80 members of Shincheonji Church of Jesus in the southern city of Daegu have now been infected, starting with a 61-year-old woman who developed a fever on February 10 but attended at least four church services before being diagnosed. The mayor of Daegu — South Korea’s fourth-biggest city, with a population of over 2.5 million — has advised residents to stay indoors, while access to a major US base in the area has been restricted. Read more: South Korea moves to contain coronavirus outbreak amid spike in new cases The streets remained open Friday with most people wearing masks, but many businesses were closed due to the outbreak and workers on motorcycles sprayed disinfectant outside the church. Outside the church, Seo Dong-min, 24, told AFP: “With so many confirmed cases here I’m worried that Daegu will become the second Wuhan,” referring to Hubei’s capital, where the virus first emerged. Iran confirmed three new cases after two elderly men died from the virus in the city of Qom, prompting Iraq to ban travel to and from its neighbor. Health ministry spokesman Kianush Jahanpour said two of the new cases were also in Qom and the other was in Arak, south of the holy city. In Australia, two people who had been evacuated from a virus-wracked cruise ship off Japan tested positive for mild cases of the COVID-19 illness. Hundreds of people have been allowed to leave the ship after testing negative for the disease and many have returned to their home countries to face further quarantine. The two cases in Australia will fuel questions about Tokyo’s policy of allowing former Diamond Princess passengers to return home after testing negative. Two former passengers, both Japanese and in their 80s, died in Japan on Thursday. WHO chief Tedros Adhanom Ghebreyesus said Thursday that now “is the time to attack the virus” while the number of cases abroad remains low. “If we don’t hit hard now using the window of opportunity we might be faced with a serious problem,” he said. “This virus is very dangerous and it’s public enemy number one and it’s not being treated as such.” Prisons and hospitals  China reported 118 more deaths on Friday, raising the toll to 2,236, most of them in Hubei. The National Health Commission also said in its daily update that China tallied 889 new cases. The number is up from the previous day when it reported the lowest number of new infections in nearly a month, fuelling hopes that the epidemic is nearing its peak. Among those, 258 were outside Hubei, ending a 16-day streak of new infections falling in the rest of the country. New hotspots were found in prisons and hospitals. Seven guards and 200 inmates tested positive for the virus at Rencheng prison in eastern Shandong province. Eight officials were fired over the issue. An official newspaper in Hubei reported 230 cases at the Wuhan Women’s Prison, whose warden was dismissed, and 41 others at another penitentiary in Shayang county. Another 34 cases have been found at Shilifeng prison in eastern Zhejiang province, leading to the ouster of its director and another official. In Beijing, health officials said 36 people, including medical staff, patients and their families, have now tested positive for the virus at Fuxing hospital, which has been under partial lockdown since January 31. At Peking University People’s Hospital, a patient became infected after a visit from two relatives who tested positive for the virus. Most of China remains paralysed over fears of contagion, with people slowly trickling back to work, schools remaining closed, and Beijing ordering returnees to self-quarantine for 14 days.   Tags: ncov"
,"February 21, 2020, 5:25 PM",nCov,Ukraine minister joins China evacuees in quarantine after clashes,By Agence France-Presse,"By Agence France-Presse Ukraine’s health minister said she will spend two weeks in quarantine with evacuees from coronavirus-hit China after protesters clashed with police and threw stones at returnees over infection fears.  Protesters set fire to barricades as they block a road ahead of the arrival of evacuees from coronavirus-hit China for quarantine at a medical facility in the settlement of Novi Sanzhary on February 20, 2020. (Photo by STR / AFP / MANILA BULLETIN) Kiev’s efforts to treat 45 nationals and 37 foreigners, mostly from Latin America, in the central Poltava region sparked unrest Thursday as residents blocked roads and hurled stones at buses carrying the evacuees. “I will spend the next 14 days with them, in the same premises, under the same conditions,” Health Minister Zoryana Skaletska said late Thursday in a statement addressed to the residents of Novi Sanzhary. The minister added that she was shaken by the panic and aggression. “These people are our compatriots,” she wrote on Facebook. “We live in one country and have to take care of their health and safety.” Ukrainian officials including President Volodymyr Zelensky have sought to ease tensions but local residents said they feared the virus could spread. Interior Minister Arsen Avakov arrived at the scene and Prime Minister Oleksiy Goncharuk said late Thursday he was also heading to the town. Zelensky urged compatriots to show solidarity and remember that “we are all human”. Authorities beefed up security in the town of some 10,000 inhabitants, deploying an armored personnel carrier and hundreds of armed police. Residents put up roadblocks and clashed with riot police who had to disperse the protesters to open a road leading to a medical center. The demonstrators broke at least three bus windows, while some of the evacuees waved Ukrainian flags and others hid their faces behind curtains. Ukraine has not confirmed any cases of the new coronavirus, which has killed more than 2,100 people and infected over 74,000 in China and hundreds more in over 25 countries. Read more: Ukraine protesters clash with police over China virus evacuees Tags: ncov"
,"February 21, 2020, 5:17 PM",nCov,China says coronavirus vaccine trials to start around late April,By Agence France-Presse,"By Agence France-Presse China could start clinical trials for a potential vaccine for the novel coronavirus around late April, an official said Friday. Public and private researchers around the world have been working to develop treatments and vaccines to combat the COVID-19 virus that first emerged in central China in December.  This photo taken on February 20, 2020 shows a medical worker producing traditional Chinese medicine electuary at a hospital in Shenyang in China’s northeastern Liaoning province. (Photo by STR / AFP) / China OUT / MANILA BULLETIN) More than 2,200 people have died and more than 75,000 have been infected by it in China. Another 11 people died abroad, with some 1,100 infections in around 25 countries. “Several research teams were trying different techniques to develop a potential vaccine, and the earliest vaccine is expected to be submitted for clinical trials around late April,” Xu Nanping, vice science and technology minister, told a press briefing. China’s vaccine development and research is currently “basically in step with other countries”, he added. The World Health Organization said Tuesday it could take a year or longer for a vaccine to become available. “The vaccine could be the long-term because it could take up to 12 to 18 months and this is like preparing for the worst situation,” said WHO chief Tedros Adhanom Ghebreyesus. China is currently using five different approaches to develop the vaccine to curb the spread of the virus, said Zeng Yixin, deputy director of China’s National Health Commission These include using inactivated coronavirus to produce a vaccine, using genetic engineering to mass-produce proteins that could act as antigens for the novel coronavirus or modifying existing vaccines for influenza, Zeng said. “At present, some projects have entered the stage of animal testing,” he said. Scientists in the US announced Wednesday they had created the first 3D atomic-scale map of the part of the novel coronavirus that attaches to and infects human cells, a critical step toward developing vaccines and treatments. Tags: ncov"
,"February 21, 2020, 4:36 PM",nCov,Quarantine nightmare still not over for left-behind cruise ship crew,By Agence France-Presse,"By Agence France-Presse The nightmare of a 14-day quarantine is ending for most passengers on the coronavirus-stricken Diamond Princess cruise ship, but it is far from over for the more than 1,000 crew.  The crew of the coronavirus-stricken Diamond Princess cruise ship are expected to start another period of quarantine (AFP / Philip FONG/MANILA BULLETIN) While passengers on board were confined to their cabins around the clock apart from an hour of fresh air on deck, most crew did not undergo quarantine as they were needed to keep the ship running. They were preparing food and delivering meals to cabins, leading some critics to charge they were inadvertently spreading the virus throughout the ship, which has seen more than 600 cases of the potentially deadly COVID-19 disease. As they have been in close contact with possibly infected passengers, the crew is expected to undergo a 14-day quarantine starting when the last passenger leaves the ship. Crew have generally been reticent to speak to media, apparently concerned for their jobs, but some have broken their silence to describe difficult conditions and fear on board. Sonali Thakkar, a 24-year-old security officer on board, told AFP in an interview crews were sleeping two to a cabin, sharing washrooms and eating together, “so the disease can spread very easily.” “We do have a lot of fear, me and my colleagues, more than 1000 crew. We’ve been working since the quarantine started. As the days pass and the number of patients increase, the crew is feeling more afraid,” she said. “They are scared that it can spread really fast and all we want is tests to be done and to be separated from those who are positive. We don’t want to stay on board.” Her father Dinesh said: “Sonali is stuck in a small windowless room on the cruise and is very scared… We speak to her every day trying to calm her.” “Why did the government wait for so long as more and more people got infected? She should have been rescued with other Indians from the cruise long ago. This is very wrong,” he told AFP. ‘Keep shining’  Princess Cruises President Jan Swartz wrote a letter to the crew in which she said the firm was “deeply grateful and incredibly proud of all of you.” “You deserve, and will need, a break. So, we offer you two months of paid time off. This will include your salary and any average gratuities you may normally receive.” And passengers who were completely reliant on the crew’s food deliveries have posted messages of thanks on social media. “My family and I want to express our deep appreciation for your work, sacrifice and care over the last few weeks. We can’t imagine the difficulties you have and will continue to endure,” one note said with drawings of hearts and diamonds. “We wish you the best for your health, for your families and especially for those in hospital. Keep shining.” Some crewmembers have been trying to keep their spirits up with dance and music. Kitchen staff posted a video of themselves jiving around and one employee, Binay Kumar Sarkar, published a video on Facebook of him singing a doleful Bollywood song. “We should try and remain happy in such situations,” he said. “I want to say to the people that whatever problems you face in life, you should try to solve them and move ahead. That’s what life is all about.” But as the days have dragged on and new cases emerge, other crewmembers have sent desperate pleas for help. Jayson Abalos, a Filipino chef on board, posted a letter on social media “on behalf of the Filipino crew of the Galley Team of Diamond Princess Cruise Ship.” “We are counting (the) days and it seems like it’s getting longer and longer. We are no longer functioning well, both body and mind. And we are stressed and frightened.” “Money is nothing if you die and leave your family without a great memory.” Tags: ncov"
,"February 21, 2020, 4:15 PM",nCov,Italian national tests positive for Coronavirus in Italy: Lombardy region,By Reuters,"By Reuters MILAN – An Italian national has tested positive for the new coronavirus, a statement of the Lombardy region said early on Friday morning. The 38-year old man has been admitted to a hospital in the Northern town of Codogno and further medical tests are still underway, the region said. It would be the fourth case confirmed in Italy after two Chinese tourists and another Italian tested positive. Tags: ncov"
,"February 21, 2020, 9:46 AM",nCov,Two Australian evacuees from Japan ship have coronavirus,By Agence France-Presse,"By Agence France-Presse Two Australians evacuated from the Diamond Princess cruise ship have tested positive for coronavirus, authorities said Friday, raising questions about Japan’s policy of allowing evacuees to return home after testing negative.  Hundreds of people have been allowed to leave the ship after testing negative for the new coronavirus(AFP / Philip FONG / MANILA BULLETIN) “We have two people who are positive for the COVID-19 virus. Those two people have mild illness,” said Dianne Stephens, acting chief health officer for the Northern Territories. Hundreds of people have been allowed to leave the ship after testing negative for the disease and many have returned to their home countries to face further quarantine. Some 164 Australians aboard the Diamond Princess were cleared for transfer from the ship to quarantine in Australia’s remote north earlier this week. But hundreds of Japanese passengers were cleared and warned only to “stay at home unless absolutely necessary,” and to “never use public” transport and use a mask if they do venture out. A total of six Australian evacuees have now been retested and the two — described as “an older person” and “a younger person” — tested positive. Australia’s Chief Medical Officer Professor Brendan Murphy said the public should not be concerned. “I just want to reassure the community that whilst this is another two cases in Australia, it’s a first for some time now. These were expected and we’re well-placed to manage them,” he said. Fifteen previous cases of coronavirus had been linked to the outbreak of the disease in China. Murphy also expressed confidence that Japan and South Korea — where the number of infections nearly doubled Thursday to 104 — would be able to contain the disease. “Both Japan and South Korea have well-developed health systems. And I would certainly be confident that they will be onto identifying those cases and tracing contacts,” he said. “But it is obviously a concern that any country where there is significant further transmission.”   Tags: ncov"
,"February 21, 2020, 9:44 AM",nCov,Ukraine protesters clash with police over China virus evacuees,By Agence France-Presse,"By Agence France-Presse Dozens of people clashed with police Thursday outside a hospital in central Ukraine over government plans to quarantine evacuees from coronavirus-hit China in the facility. Six buses with the evacuees arrived at the medical center, accompanied by law enforcement officers, a video published by Ukrainian media showed.  A man gestures to riot police officers as local residents protest the arrival of evacuees from coronavirus-hit China for quarantine at a medical facility in the settlement of Novi Sanzhary on February 20, 2020. (Photo by STR / AFP / MANILA BULLETIN) The policemen had to disperse the protesters to unblock a road that leads to the hospital and to create a cordon for the vehicles. The demonstrators lit several bonfires and broke at least three bus windows, while some of the evacuees waved Ukrainian flags and some hid their faces behind the curtains. Prime Minister Oleksiy Goncharuk said on Twitter he was “urgently” heading to the site of the protests in the town of Novi Sanzhary in the central Poltava region in a bid to calm tensions. Earlier on Thursday, Kiev repatriated dozens of nationals and foreigners from China as President Volodymyr Zelensky urged his compatriots to show solidarity and remember that “we are all human”. But many in Novi Sanzhary — the town of some 10,000 inhabitants, where officials plan to keep the evacuees in isolation for 14 days — said they feared the virus could spread across town. Dozens of protesters blocked a road near a local hospital even before officials confirmed the site would hold evacuees. Authorities ramped up security, deploying hundreds of armed police and an armored personnel carrier, local resident Maksym Mykhailyk told AFP. As they sought to clear the way for buses carrying the evacuees, some protesters put up resistance and a brief scuffle broke out, regional police said. Interior Minister Arsen Avakov arrived at the scene in a bid to calm tension but more scuffles broke out in the evening. “We will stand against it,” a woman shouted in a video published by Ukrainian media. “We are not talking about infected people, we are talking about healthy people,” Avakov told the protesters. “So far,” a protester replied. Ukraine has no confirmed cases of the new coronavirus, which has killed more than 2,000 people and infected over 74,000 in China and hundreds more in over 25 countries. ‘We are all Ukrainians’  A plane carrying 45 Ukrainians and 27 foreign nationals from the Chinese city of Wuhan, the epicenter of the deadly coronavirus outbreak, arrived earlier Thursday in the eastern Ukrainian city of Kharkiv. Ukraine’s interior ministry said all evacuees would be kept for two weeks at the Novi Sanzhary medical facility in the neighboring Poltava region. The returnees were expected to arrive at the medical centre later Thursday. Ukraine’s health ministry has said none of the passengers was sick. Avakov said the evacuees had been checked by Chinese and Ukrainian doctors and showed no symptoms. “Let’s be a little more noble and generous people,” he implored. Three Ukrainians and a resident of Kazakhstan were left behind in China because they had fever, Ukraine’s diplomatic mission said. Zelensky sought to allay fears, saying “unprecedented” measures have been taken to prevent the spread of the virus across Ukraine. He also urged Ukrainians to refrain from staging protests. “Most of the passengers are people under 30. They are almost like children to many of us,” Zelensky said, adding there was no imminent danger from the novel virus. “But there is another danger that I would like to mention. The danger of forgetting that we are all human and we are all Ukrainians,” he said. “Each of us. Including those who ended up in Wuhan during the epidemic.” Many Ukrainians took to social media to say that they were ashamed of their compatriots’ behavior. On Wednesday, several dozen demonstrators also blocked roads near a hospital in the western town of Vynnyky after rumours spread the site could hold some of the evacuees.   Tags: ncov"
,"February 21, 2020, 9:42 AM",nCov,"Fewer virus cases in China, but deaths abroad increase",By Agence France-Presse,"By Agence France-Presse China on Thursday touted a big drop in new virus infections as proof its epidemic control efforts are working, but the toll grew abroad with deaths in Japan and South Korea. Fatalities in China hit 2,118 as 114 more people died, but health officials reported the lowest number of new cases in nearly a month, including in hardest-hit Hubei province.  This photo taken on February 19, 2020 shows a laboratory technician holding samples of virus at a laboratory in Hengyang in China’s central Henan province. (Photo by STR / AFP) / China OUT / MANILA BULLETIN) More than 74,000 people have been infected by the new coronavirus in China, and hundreds more in over 25 countries. The number of deaths outside mainland China climbed to 11. Japan’s toll rose to three as a man and a woman in their 80s who had been aboard a quarantined cruise ship died, while fears there mounted over other passengers who disembarked the Diamond Princess after testing negative. South Korea reported its first death, and the number of infections in the country nearly doubled Thursday to 104. Iran reported two deaths on Wednesday and three new cases Thursday. Deaths have previously been confirmed in France, the Philippines, Taiwan, and Hong Kong. Chinese officials say their drastic containment efforts, including quarantining tens of millions of people in Hubei and restricting movements in cities nationwide, have started to pay off. Chinese President Xi Jinping spoke by phone about the virus with leaders in South Korea and Pakistan, state news agency Xinhua said. South Korean President Moon Jae-in “chose to call to express sympathies and support” regarding the outbreak, Xinhua said. Xi told him the epidemic’s impact on bilateral ties will only be temporary. Xi told Pakistani Prime Minister Imran Khan that their two countries “are true friends and good brothers,” and that combating the virus is his government’s top priority. At a special meeting on the virus with Southeast Asian countries in Laos, China’s Foreign Minister Wang Yi said results “show that our control efforts are working.” Although more than 600 new infections were reported Thursday in Hubei’s capital Wuhan, it was the lowest daily tally since late January and well down from the 1,749 new cases the day before. The national figure has fallen for three straight days. Chinese authorities placed the city of 11 million under quarantine on January 23 and quickly locked down the rest of the province in the days that followed. Wuhan authorities this week carried out door-to-door checks on residents, with the local Communist Party chief warning that officials would be “held accountable” if any infections were missed. Cities far from the epicenter have limited the number of people who can leave their homes for groceries, while rural villages have sealed off access to outsiders. ‘Chaotic’ cruise quarantine  In Japan, critics slammed the government’s quarantine measures imposed on the Diamond Princess. The huge vessel moored in Yokohama is the biggest coronavirus cluster outside the Chinese epicenter, with 634 cases confirmed among passengers and crew. Another 13 people on board the ship were diagnosed with the virus Thursday, Japan’s health ministry said. Still, passengers were disembarking after negative tests and having completed a 14-day quarantine period — packing into yellow buses and leaving for stations and airports. An infectious diseases specialist at Kobe University slammed the quarantine procedures on board as “completely chaotic” in rare criticism from a Japanese academic. “The cruise ship was completely inadequate in terms of infection control,” said Kentaro Iwata in videos he has since deleted. South Korea, meanwhile, announced 51 new cases, with more than 40 in a cluster centered on the Shincheonji Church of Jesus, an entity often seen as a cult. The infections apparently came from a 61-year-old woman who first developed a fever on February 10 and attended at least four services before being diagnosed. Authorities were investigating whether she visited a hospital where a long-term patient contracted the virus and later died. Growing concern abroad  Beyond Asia, citizen backlash was growing over fears of contagion. Iraq on Thursday clamped down on travel to and from neighboring Iran, with Iraq’s health ministry announcing people in Iran were barred from entering the country “until further notice.” The move came after Iran confirmed three new coronavirus cases following the deaths of two elderly men. And in Ukraine, a crowd clashed with police outside a hospital over government plans to quarantine evacuees from coronavirus-hit China at the site. Six buses with the evacuees arrived at the medical center in Novi Sanzhary, in the central Poltava region, escorted by police. Angry demonstrators lit fires and pelted the buses with rocks, breaking at least three windows. Because of the virus outbreak, airlines operating in the Asia-Pacific region stand to lose a combined $27.8 billion of revenue, the International Air Transport Association said. This is the first time since 2003 that demand for air travel has declined, IATA CEO Alexandre de Juniac said.   Tags: ncov"
,"February 21, 2020, 4:18 PM",nCov,"South Korea reports 48 more coronavirus cases, total 204: authorities ",By Agence France-Presse,"By Agence France-Presse South Korea reported 48 more coronavirus cases Friday afternoon, adding to 52 it announced in the morning, bringing the nationwide total to 204. Among the latest cases, 46 were connected to the Shincheonji Church of Jesus in the southern city of Daegu, the Korean Centers for Disease Control and Prevention said in a statement. Tags: ncov"
,"February 21, 2020, 8:33 AM",nCov,"Chinese man argues against deportation from Canada, citing virus",By Agence France-Presse,"By Agence France-Presse A Chinese man has argued — unsuccessfully — that he should not be deported from Canada because he faced serious risk of harm from the novel coronavirus in his native country.  People wear masks to protect against the novel coronavirus as they arrive at a market in Beijing, China. (AFP/GREG BAKER/MANILA BULLETIN) Toronto resident Ruepang Cao, 36, had come to Canada in 2004 seeking asylum. In an affidavit he said he was “scared and concerned for my life” after his asylum claim was rejected and he was ordered out of the country “straight into an epidemic of a deadly virus which still rages.” Under Canadian law, a deportation can be blocked if a court finds there is a significant risk of harm for a person sent to a particular destination. Canada already halted deportations to the Chinese city of Wuhan and surrounding Hubei province — the epicenter of the epidemic — but not to other parts of China. In court last week, government lawyers argued — and the judge agreed — that the risk of infection in Guangdong province, where Cao was headed, was low. “The evidence, such as it is, shows that infection and mortality rates in many parts of China are low,” Justice Robert Barnes said in his decision. “For the vast majority of people who have come down with the virus the outlook is positive. The risk, therefore, does not appear to be much, if any, greater than the risk of coming down with some other viral illness, many of which also carry a mortality risk.” The Canada Border Services Agency would not say if Cao had been deported as scheduled, citing privacy laws, but his lawyer told AFP he believed Cao had been put on a flight to China.   Tags: ncov"
,"February 20, 2020, 9:14 PM",nCov,Japanese data on cruise ship coronavirus infections backs quarantine strategy,By Reuters,"By Reuters Newly released data from a Japanese research institute appears to back the government’s case that its quarantine strategy for the Diamond Princess cruise ship was successful in stemming contagion of the coronavirus among passengers. Japan has been criticized for its handling of the quarantine, as more than 620 people on board have been infected with the virus and two elderly passengers have died.  (Kyodo/via REUTERS / MANILA BULLETIN) The U.S. Centers for Disease Control and Prevention (CDC) has said the quarantine may not have been sufficient. But a report released on Wednesday by the National Institute of Infectious Diseases (NIID) showed that the onset of symptoms from confirmed cases of COVID-19 peaked on Feb. 7 before tailing off to zero by Feb. 15. Cases among crew were observed to steadily increase, peaking on Feb. 13. “The decline in the number of confirmed cases, based on reported onset dates, implies that the quarantine intervention was effective in reducing transmission among passengers,” according to the report. Later transmission “appears to have occurred mostly among crew or within passenger cabins.” The NIID is Japan’s top research institute of infectious diseases. More than 620 passengers have been infected on the ship, which has been quarantined since Feb. 3, initially with about 3,700 people on board. The health ministry announced on Thursday that two passengers in their 80s had died, the first fatalities from the ship. The NIID report was “very reassuring,” said Kentaro Iwata, an infectious disease specialist from Kobe University Hospital who had been one of the harshest critics of the quarantine. After visiting the ship, Iwata had posted YouTube videos decrying the infection controls he saw. The videos got over a million views before Iwata took them down, saying at a press briefing on Thursday that the new data and reports of improved controls on the ship convinced him that the government had responded to his criticism. The United States, Canada and other nations evacuated their citizens ahead of the Feb. 19 end of the quarantine. Remaining passengers have been released in batches and advised by health authorities to stay at home and monitor their condition. The health ministry will provide assistance to those returning passengers, as there is still a risk they could develop symptoms, said Koji Wada, a professor at the International University of Health and Welfare in Tokyo. “We can say the quarantine has been done as we planned,” said Wada, who has worked as an advisor on site at the Diamond Princess. “I’m not sure if I can say it’s a success.” Tags: ncov"
,"February 20, 2020, 5:50 PM",nCov,Three test positive for coronavirus in Iran: health ministry official,By Reuters,"By Reuters Three patients have tested positive for the coronavirus in Iran, a health ministry spokesman said on Thursday. “Two people have tested positive for COVID-19 in Qom and one person in Arak, bringing the total of confirmed cases to five in Iran,” Health Ministry spokesman Kianush Jahanpur said in a tweet. Tags: ncov"
,"February 20, 2020, 5:41 PM",nCov,DepEd: Off-campus activities suspended due to COVID-19 to resume Feb. 24,By Merlina Hernando-Malipot ,"By Merlina Hernando-Malipot  Starting next week, national and regional as well as other off-campus activities may resume after the Department of Education (DepEd) lifted their temporarily suspension due to the threat of 2019 novel coronavirus disease (COVID-19).  Department of Education (MANILA BULLETIN) Issuing DepEd Memo No. 23, series of 2020 or the “Third Set of Policy Directives on COVID-19,” Education Secretary Leonor Briones announced that “all DepEd units may already resume the conduct of national, regional, and/or off-campus activities” starting Feb. 24, “provided all precautionary measures” identified by DepEd and Department of Health (DOH) are “strictly followed.” Earlier, DepEd ordered the suspension of national and regional activities that were scheduled this February as a preventive measure against COVID-19. The national activities that were suspended include the National Science and Technology Fair (NSTF), the National Festival of Talents (NFOT), and the National Schools Press Conference (NSPC). Off-campus activities such as educational tours and field trips were also suspended until further notice. DepEd has also announced the new schedule for these national and regional activities. For the NSTF, it will be held March 2 to 6 at Novotel, Cubao, Quezon City. The NFOT will be held from March 9 to 13 in Ilagan City, Isabela, and the NSPC from March 9 to 13 in Tuguegarao City in Cagayan. READ MORE: DepEd to schools: Observe COVID-19 protocols Tags: ncov"
,"February 20, 2020, 5:14 PM",nCov,"Fearing infection, residents protest coronavirus evacuees landing in Ukraine",By Reuters,"By Reuters Residents in central Ukraine protested the arrival of a plane carrying evacuees from China’s Hubei province on Thursday, fearing they could be infected with the coronavirus despite authorities insisting there was no danger. Protesters from the village of Novi Sanzhary blocked the road leading to a sanatorium where the evacuees are due to be held in quarantine for at least two weeks to make sure they were not carrying the virus.  Emergency service members wearing protective suits gather near an aircraft transporting Ukrainians and other nationals, who were evacuated from China hit by an outbreak of the novel coronavirus, shortly after landing at the Boryspil International Airport outside Kiev, Ukraine February 20, 2020. (REUTERS/Valentyn Ogirenko/MANILA BULLETIN) Hundreds of police were dispatched to keep order, and some were seen dragging some protesters away from the crowd at the demonstration, which the authorities said had started overnight. The protest prompted President Volodymyr Zelenskiy to issue a statement reassuring Ukrainians that there was no danger, that the authorities had done everything possible to make sure the virus would not spread to Ukraine. “But there is another danger that I would like to mention. The danger of forgetting that we are all human and we are all Ukrainian,” he said. “Attempts to block routes, block hospitals, not allow Ukrainian citizens into Ukraine – this does not show the best side of our character. Especially when you consider that most passengers are people under 30 years of age. For many of us, they are almost like children.” In addition to 45 Ukrainians, there were 27 citizens of Argentina on the plane that landed in Ukraine on Thursday, as well as citizens from the Dominican Republic, Ecuador, El Salvador, Kazakhstan, Costa Rica and other countries. The Ukrainian authorities say all passengers on board had been screened twice for the virus before being allowed to fly, but that was not enough to quell the protesters. “I ask people not to sow panic – everything is fine. All who are on board they are healthy,” Kharkiv regional Oleksiy Kucher told a televised briefing. Ukraine has no confirmed cases of the virus. China reported a drop in new cases in the province at the heart of the coronavirus outbreak on Thursday, though the death toll so far at over 2,000 has made it one of the biggest global health emergencies in recent decades. Tags: ncov"
,"February 20, 2020, 5:15 PM",nCov,South Korea confirms first death of person infected with coronavirus,By Reuters,"By Reuters South Korea reported on Wednesday the first death in the country of a person infected with coronavirus and 22 new cases bringing the total to 104. The exact cause of death is being investigated, the Centers for Disease Control and Prevention said in a statement. Most of the new cases confirmed are in the city of Daegu where a person who was infected with the virus had attended church services and visited a hospital before testing positive. Tags: ncov"
